time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[-1.13518     8.94777     3.385901    0.03763445 -0.08797239],3,3,0
1970-01-01 00:00:00.025,[-1.427814    9.061093    3.538193    0.02965461 -0.07829586],3,3,0
1970-01-01 00:00:00.050,[-1.70941     8.881474    3.520295    0.00940009 -0.01054606],3,3,0
1970-01-01 00:00:00.075,[-8.206183e-01  9.137383e+00  3.377231e+00 -6.666667e-03  5.107584e-02],3,3,0
1970-01-01 00:00:00.100,[-7.607092e-01  9.141181e+00  3.463071e+00  1.548805e-04 -5.011936e-04],3,3,0
1970-01-01 00:00:00.125,[-1.509321e+00  8.965790e+00  3.491654e+00  1.725385e-03 -4.418248e-02],3,3,0
1970-01-01 00:00:00.150,[-1.578237    8.999975    3.454534   -0.00939862  0.01426113],3,3,0
1970-01-01 00:00:00.175,[-1.161391    9.131855    3.450927   -0.01003235  0.04222222],3,3,0
1970-01-01 00:00:00.200,[-1.067902    9.104518    3.414839   -0.01245215  0.03226074],3,3,0
1970-01-01 00:00:00.225,[-1.165233e+00  9.078093e+00  3.467140e+00 -1.735295e-02  3.382365e-03],3,3,0
1970-01-01 00:00:00.250,[-1.339662e+00  9.149594e+00  3.529729e+00 -1.818231e-02  1.213585e-03],3,3,0
1970-01-01 00:00:00.275,[-1.141243    9.099275    3.490104   -0.01632362  0.02906041],3,3,0
1970-01-01 00:00:00.300,[-1.073127e+00  9.141564e+00  3.473745e+00 -7.952789e-03  2.459029e-02],3,3,0
1970-01-01 00:00:00.325,[-1.143238e+00  9.131619e+00  3.448381e+00 -8.941022e-03  8.862822e-03],3,3,0
1970-01-01 00:00:00.350,[-1.130008e+00  9.149997e+00  3.489987e+00 -8.508032e-03  7.968206e-03],3,3,0
1970-01-01 00:00:00.375,[-1.227723e+00  9.058862e+00  3.487723e+00 -8.541334e-03  7.430223e-03],3,3,0
1970-01-01 00:00:00.400,[-1.092818    9.115746    3.435746   -0.01741553  0.01838174],3,3,0
1970-01-01 00:00:00.425,[-1.145002e+00  9.086665e+00  3.499995e+00 -7.788877e-03  3.411025e-03],3,3,0
1970-01-01 00:00:00.450,[-1.180734e+00  9.130367e+00  3.490918e+00 -7.274132e-03  1.614757e-03],3,3,0
1970-01-01 00:00:00.475,[-1.250000e+00  9.021427e+00  3.486433e+00 -3.333333e-03  4.460480e-03],3,3,0
1970-01-01 00:00:00.500,[-1.216111e+00  9.134630e+00  3.494630e+00 -7.578458e-03  1.308418e-02],3,3,0
1970-01-01 00:00:00.525,[-1.075341e+00  9.073977e+00  3.467671e+00 -3.313587e-03  1.112296e-02],3,3,0
1970-01-01 00:00:00.550,[-1.118802e+00  9.129800e+00  3.518802e+00  3.504666e-03 -8.291775e-03],3,3,0
1970-01-01 00:00:00.575,[-1.202411e+00  9.103616e+00  3.501808e+00 -5.879165e-04 -5.293958e-03],3,3,0
1970-01-01 00:00:00.600,[-1.276592e+00  9.098072e+00  3.544888e+00  2.146635e-03 -1.337874e-03],3,3,0
1970-01-01 00:00:00.625,[-1.176078e+00  9.129805e+00  3.443922e+00 -6.541319e-03  1.878861e-02],3,3,0
1970-01-01 00:00:00.650,[-1.112635e+00  9.141581e+00  3.535784e+00 -2.570927e-03  5.936759e-03],3,3,0
1970-01-01 00:00:00.675,[-1.140000e+00  9.063433e+00  3.507711e+00 -1.111111e-03  1.111111e-02],3,3,0
1970-01-01 00:00:00.700,[-1.098207e+00  9.088207e+00  3.504622e+00 -7.543557e-05  1.421814e-02],3,3,0
1970-01-01 00:00:00.725,[-1.116166e+00  9.106166e+00  3.424111e+00 -2.135575e-03  4.271149e-03],3,3,0
1970-01-01 00:00:00.750,[-1.118339e+00  9.149336e+00  3.499336e+00 -2.222222e-03  7.777778e-03],3,3,0
1970-01-01 00:00:00.775,[-1.107775e+00  9.158331e+00  3.451669e+00 -2.046703e-03 -1.070208e-02],3,3,0
1970-01-01 00:00:00.800,[-1.258723e+00  9.070851e+00  3.530426e+00  0.000000e+00 -6.844867e-03],3,3,0
1970-01-01 00:00:00.825,[-1.193618e+00  9.243191e+00  3.413827e+00  3.361595e-03 -8.686450e-03],3,3,0
1970-01-01 00:00:00.850,[-1.071293    8.958707    3.541293    0.03630619 -0.02788869],3,3,0
1970-01-01 00:00:00.875,[-1.198236    9.178255    3.465291    0.03555609 -0.07222231],3,3,0
1970-01-01 00:00:00.900,[-1.294067    8.973236    3.461618    0.03145883 -0.06607713],3,3,0
1970-01-01 00:00:00.925,[-1.405917    9.064083    3.542388    0.02016372 -0.02097868],3,3,0
1970-01-01 00:00:00.950,[-1.21491     9.08491     3.44        0.01711265  0.0113341 ],3,3,0
1970-01-01 00:00:00.975,[-1.129137e+00  8.905827e+00  3.403957e+00  1.407647e-02  8.152950e-03],3,3,0
1970-01-01 00:00:01.000,[-1.248407e+00  9.089557e+00  3.390000e+00 -5.073072e-04  9.396196e-03],3,3,0
1970-01-01 00:00:01.025,[-1.026093e+00  8.998046e+00  3.550232e+00  6.643064e-03  1.333333e-02],3,3,0
1970-01-01 00:00:01.050,[-1.055996e+00  8.997421e+00  3.405430e+00 -4.292282e-03  7.929940e-03],3,3,0
1970-01-01 00:00:01.075,[-1.267724e+00  9.064069e+00  3.508621e+00 -5.730156e-03  1.370633e-02],3,3,0
1970-01-01 00:00:01.100,[-1.140519    9.091038    3.492596   -0.01222222  0.03974233],3,3,0
1970-01-01 00:00:01.125,[-1.182571    9.073771    3.519943   -0.01831353  0.03489681],3,3,0
1970-01-01 00:00:01.150,[-1.33        9.110916    3.480916   -0.02222222  0.03142625],3,3,0
1970-01-01 00:00:01.175,[-1.320767    9.120384    3.527178   -0.01561052  0.05403276],3,3,0
1970-01-01 00:00:01.200,[-1.219920e+00  9.060040e+00  3.470040e+00 -8.426781e-03  6.532450e-02],3,3,0
1970-01-01 00:00:01.225,[-1.137118e+00  9.118559e+00  3.465592e+00 -1.469849e-03  5.372697e-02],3,3,0
1970-01-01 00:00:01.250,[-1.138783e+00  9.082433e+00  3.412433e+00  1.796033e-03  4.519028e-02],3,3,0
1970-01-01 00:00:01.275,[-1.108944e+00  9.159472e+00  3.473157e+00 -5.659721e-04  3.442361e-02],3,3,0
1970-01-01 00:00:01.300,[-1.193815e+00  9.144123e+00  3.499691e+00  3.393333e-03  2.363333e-02],3,3,0
1970-01-01 00:00:01.325,[-9.822643e-01  9.101934e+00  3.371934e+00  2.931690e-03  2.870125e-02],3,3,0
1970-01-01 00:00:01.350,[-9.478602e-01  9.140699e+00  3.386419e+00  1.513825e-03  8.286278e-03],3,3,0
1970-01-01 00:00:01.375,[-1.091596e+00  9.098404e+00  3.386807e+00  4.686243e-03 -1.301094e-02],3,3,0
1970-01-01 00:00:01.400,[-1.102647e+00  9.172647e+00  3.405880e+00  2.345131e-04 -1.345059e-02],3,3,0
1970-01-01 00:00:01.425,[-1.130000e+00  9.179509e+00  3.350736e+00  3.611015e-04 -1.300396e-02],3,3,0
1970-01-01 00:00:01.450,[-1.14        9.111737    3.432754    0.00956973 -0.03018628],3,3,0
1970-01-01 00:00:01.475,[-1.359365    9.173076    3.451706    0.01250509 -0.03451945],3,3,0
1970-01-01 00:00:01.500,[-1.344938e+00  8.970456e+00  3.461121e+00  6.822570e-03 -4.803023e-03],3,3,0
1970-01-01 00:00:01.525,[-1.156233e+00  8.945447e+00  3.519404e+00  1.157402e-02 -4.193113e-03],3,3,0
1970-01-01 00:00:01.550,[-1.059463e+00  9.008603e+00  3.375485e+00 -3.885896e-03 -1.862159e-02],3,3,0
1970-01-01 00:00:01.575,[-1.138198e+00  9.004505e+00  3.511890e+00 -2.978488e-03 -1.742293e-02],3,3,0
1970-01-01 00:00:01.600,[-1.155545e+00  9.074455e+00  3.472772e+00 -6.666667e-03 -2.772236e-02],3,3,0
1970-01-01 00:00:01.625,[-1.181858    9.051711    3.46       -0.01507116 -0.0234417 ],3,3,0
1970-01-01 00:00:01.650,[-1.137076    9.140975    3.472924   -0.01579503 -0.01946998],3,3,0
