time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[ 5.800000e-01  9.430725e+00  2.562174e+00 -2.839204e-03 -3.147695e-03],4,2,0
1970-01-01 00:00:00.025,[6.407152e-01 9.387143e+00 2.536428e+00 2.084300e-03 3.055942e-03],4,2,0
1970-01-01 00:00:00.050,[ 6.270772e-01  9.404154e+00  2.554614e+00 -6.391841e-03  9.993664e-05],4,2,0
1970-01-01 00:00:00.075,[ 5.613579e-01  9.419630e+00  2.553457e+00 -4.444444e-03 -9.106051e-03],4,2,0
1970-01-01 00:00:00.100,[ 5.300000e-01  9.428039e+00  2.570000e+00 -6.256687e-03 -7.718363e-03],4,2,0
1970-01-01 00:00:00.125,[ 5.698396e-01  9.393968e+00  2.546032e+00 -2.247361e-04  2.215938e-03],4,2,0
1970-01-01 00:00:00.150,[ 6.134779e-01  9.373478e+00  2.573044e+00 -9.474500e-04  6.421175e-03],4,2,0
1970-01-01 00:00:00.175,[6.173395e-01 9.385963e+00 2.540000e+00 3.674703e-04 1.261579e-03],4,2,0
1970-01-01 00:00:00.200,[ 5.961960e-01  9.426196e+00  2.560000e+00 -4.115599e-03 -2.613355e-03],4,2,0
1970-01-01 00:00:00.225,[ 5.551073e-01  9.385322e+00  2.530000e+00 -2.058661e-03 -1.567978e-03],4,2,0
1970-01-01 00:00:00.250,[ 6.071274e-01  9.416436e+00  2.526436e+00 -1.048414e-03  7.819576e-03],4,2,0
1970-01-01 00:00:00.275,[6.578535e-01 9.397853e+00 2.526440e+00 1.225574e-03 7.393917e-03],4,2,0
1970-01-01 00:00:00.300,[ 6.519468e-01  9.409027e+00  2.539027e+00 -2.693749e-03  1.035244e-03],4,2,0
1970-01-01 00:00:00.325,[ 5.900000e-01  9.401253e+00  2.554374e+00 -4.743062e-03 -8.291654e-03],4,2,0
1970-01-01 00:00:00.350,[ 6.061904e-01  9.399286e+00  2.553095e+00 -1.094380e-02  4.109813e-03],4,2,0
1970-01-01 00:00:00.375,[ 0.707023    9.386489    2.463511   -0.01197126  0.01058065],4,2,0
1970-01-01 00:00:00.400,[ 7.005739e-01  9.407705e+00  2.530000e+00 -2.559661e-03  3.769568e-03],4,2,0
1970-01-01 00:00:00.425,[ 7.007645e-01  9.376911e+00  2.590000e+00 -3.640875e-03 -5.579366e-03],4,2,0
1970-01-01 00:00:00.450,[ 0.6591488   9.465957    2.552979   -0.01302376 -0.01623327],4,2,0
1970-01-01 00:00:00.475,[ 4.280122e-01  9.373976e+00  2.579980e+00 -8.324686e-03 -2.747838e-02],4,2,0
1970-01-01 00:00:00.500,[ 4.055427e-01  9.392217e+00  2.622217e+00 -7.227340e-03 -1.124360e-02],4,2,0
1970-01-01 00:00:00.525,[ 5.113210e-01  9.408679e+00  2.554905e+00 -6.061591e-03 -1.111111e-03],4,2,0
1970-01-01 00:00:00.550,[ 5.805129e-01  9.397522e+00  2.590513e+00 -5.303790e-03  2.054379e-03],4,2,0
1970-01-01 00:00:00.575,[ 5.865249e-01  9.395390e+00  2.617305e+00 -5.028752e-03 -4.444444e-03],4,2,0
1970-01-01 00:00:00.600,[ 6.124702e-01  9.416295e+00  2.562470e+00 -6.172877e-03  9.258978e-04],4,2,0
1970-01-01 00:00:00.625,[ 5.888172e-01  9.371183e+00  2.560000e+00 -2.768638e-03 -3.898029e-03],4,2,0
1970-01-01 00:00:00.650,[ 5.021336e-01  9.387532e+00  2.583933e+00 -1.073111e-03 -7.739777e-03],4,2,0
1970-01-01 00:00:00.675,[ 5.552189e-01  9.437391e+00  2.525219e+00 -4.004528e-03  1.541858e-04],4,2,0
1970-01-01 00:00:00.700,[ 5.417217e-01  9.394087e+00  2.564087e+00 -4.444444e-03 -2.858060e-03],4,2,0
1970-01-01 00:00:00.725,[ 3.786463e-01  9.438384e+00  2.534323e+00 -4.444444e-03 -1.799383e-02],4,2,0
1970-01-01 00:00:00.750,[ 4.240534e-01  9.416213e+00  2.533787e+00 -4.444444e-03  2.418861e-03],4,2,0
1970-01-01 00:00:00.775,[ 5.700000e-01  9.406934e+00  2.586934e+00 -5.510641e-03  1.395626e-02],4,2,0
1970-01-01 00:00:00.800,[ 5.488644e-01  9.400000e+00  2.591136e+00 -9.099775e-03  1.045956e-02],4,2,0
1970-01-01 00:00:00.825,[ 5.023902e-01  9.422390e+00  2.557610e+00 -6.967223e-03  7.477221e-03],4,2,0
1970-01-01 00:00:00.850,[5.400721e-01 9.382482e+00 2.533759e+00 1.091599e-03 1.670569e-02],4,2,0
1970-01-01 00:00:00.875,[ 6.855089e-01  9.375509e+00  2.560000e+00 -8.792941e-03  2.608712e-02],4,2,0
