time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[-4.524579e-01  9.482034e+00  2.475508e+00  2.956225e-04 -3.281347e-02],3,2,0
1970-01-01 00:00:00.025,[-7.418793e-01  9.446337e+00  2.516337e+00 -1.694240e-03 -2.391646e-02],3,2,0
1970-01-01 00:00:00.050,[-8.496981e-01  9.465930e+00  2.500000e+00 -3.307567e-03 -1.808379e-03],3,2,0
1970-01-01 00:00:00.075,[-8.318611e-01  9.449448e+00  2.487035e+00 -9.220648e-03  2.985914e-02],3,2,0
1970-01-01 00:00:00.100,[-0.7035673   9.440955    2.495478   -0.01101699  0.03282484],3,2,0
1970-01-01 00:00:00.125,[-5.699329e-01  9.493378e+00  2.470000e+00 -1.050297e-02  1.088213e-03],3,2,0
1970-01-01 00:00:00.150,[-6.444589e-01  9.453012e+00  2.506506e+00 -7.565635e-03 -2.486873e-02],3,2,0
1970-01-01 00:00:00.175,[-8.085681e-01  9.448580e+00  2.524284e+00 -7.002948e-03 -1.418486e-02],3,2,0
1970-01-01 00:00:00.200,[-7.805873e-01  9.467647e+00  2.510000e+00 -1.020904e-02  5.588523e-03],3,2,0
1970-01-01 00:00:00.225,[-0.6681943   9.43        2.515463   -0.01683148  0.03685275],3,2,0
1970-01-01 00:00:00.250,[-0.5477187   9.457427    2.48       -0.02067432  0.03622988],3,2,0
1970-01-01 00:00:00.275,[-0.4622031   9.477797    2.494068   -0.01853835  0.01634586],3,2,0
1970-01-01 00:00:00.300,[-5.491293e-01  9.447718e+00  2.522282e+00 -1.478338e-02 -4.833495e-04],3,2,0
1970-01-01 00:00:00.325,[-6.425152e-01  9.480000e+00  2.522515e+00 -1.666667e-02 -9.241491e-04],3,2,0
1970-01-01 00:00:00.350,[-6.541606e-01  9.451679e+00  2.525839e+00 -1.505588e-02  2.445755e-03],3,2,0
1970-01-01 00:00:00.375,[-5.919270e-01  9.437431e+00  2.573394e+00 -1.719246e-02 -9.181547e-03],3,2,0
1970-01-01 00:00:00.400,[-6.038974e-01  9.480492e+00  2.556831e+00 -1.021931e-02 -6.005091e-03],3,2,0
1970-01-01 00:00:00.425,[-6.941121e-01  9.421402e+00  2.558972e+00 -7.625959e-03 -1.479837e-02],3,2,0
1970-01-01 00:00:00.450,[-6.728356e-01  9.461493e+00  2.587164e+00 -5.715670e-03 -1.194687e-02],3,2,0
1970-01-01 00:00:00.475,[-6.374138e-01  9.506509e+00  2.586078e+00  5.983115e-03 -1.709423e-02],3,2,0
1970-01-01 00:00:00.500,[-0.7429048   9.48473     2.608423    0.01057548 -0.03107127],3,2,0
1970-01-01 00:00:00.525,[-7.654951e-01  9.403106e+00  2.580000e+00  4.179559e-03  8.359119e-03],3,2,0
1970-01-01 00:00:00.550,[-5.499350e-01  9.430000e+00  2.545733e+00  6.530711e-03  1.909282e-02],3,2,0
1970-01-01 00:00:00.575,[-4.869772e-01  9.454271e+00  2.568647e+00  8.760410e-03 -3.031248e-02],3,2,0
1970-01-01 00:00:00.600,[-6.441753e-01  9.474175e+00  2.594175e+00  8.008845e-03 -4.333333e-02],3,2,0
1970-01-01 00:00:00.625,[-0.7856259   9.437496    2.614374    0.01526103 -0.0286879 ],3,2,0
1970-01-01 00:00:00.650,[-7.409056e-01  9.423819e+00  2.641909e+00  1.917436e-02  2.191458e-03],3,2,0
1970-01-01 00:00:00.675,[-5.200000e-01  9.522287e+00  2.551331e+00  2.376054e-02  8.975084e-04],3,2,0
1970-01-01 00:00:00.700,[-0.4830687   9.484657    2.463069    0.02542842 -0.0098093 ],3,2,0
1970-01-01 00:00:00.725,[-0.4608665   9.469827    2.46422     0.02013481 -0.0190237 ],3,2,0
1970-01-01 00:00:00.750,[-0.4615537   9.460727    2.483835    0.02078186 -0.03306596],3,2,0
1970-01-01 00:00:00.775,[-0.6618661   9.549067    2.510239    0.02187996 -0.06016866],3,2,0
1970-01-01 00:00:00.800,[-0.8127642   9.337786    2.469436    0.02840844 -0.06407129],3,2,0
1970-01-01 00:00:00.825,[-0.4339029   9.541165    2.49        0.02784455 -0.0843385 ],3,2,0
1970-01-01 00:00:00.850,[-0.7115341   9.418097    2.549631    0.03135887 -0.1079298 ],3,2,0
1970-01-01 00:00:00.875,[-0.8565707   9.476643    2.590072    0.02222222 -0.1027383 ],3,2,0
1970-01-01 00:00:00.900,[-1.03269    9.418162   2.609507   0.0312872 -0.0926193],3,2,0
1970-01-01 00:00:00.925,[-1.109736    9.42783     2.467566    0.02383801 -0.01377926],3,2,0
1970-01-01 00:00:00.950,[-0.9323193   9.435696    2.474304    0.0252471   0.03090649],3,2,0
1970-01-01 00:00:00.975,[-0.8431283   9.452775    2.445903    0.01548299  0.06617536],3,2,0
1970-01-01 00:00:01.000,[-0.8332611   9.454892    2.4         0.00950428  0.06279772],3,2,0
1970-01-01 00:00:01.025,[-7.686818e-01  9.461318e+00  2.447055e+00  3.363117e-03  5.447423e-02],3,2,0
1970-01-01 00:00:01.050,[-0.6695381   9.454587    2.532112    0.          0.04946528],3,2,0
