time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[ 2.619248e+00  9.219248e+00  2.320752e+00  2.962596e-03 -1.024936e-02],5,3,0
1970-01-01 00:00:00.025,[ 2.428943e+00  9.202114e+00  2.314229e+00  2.222222e-03 -3.685440e-02],5,3,0
1970-01-01 00:00:00.050,[ 2.401489e+00  9.185745e+00  2.362553e+00 -2.070928e-03 -3.919148e-02],5,3,0
1970-01-01 00:00:00.075,[ 2.503912e+00  9.166087e+00  2.344348e+00 -1.651463e-03 -1.355399e-02],5,3,0
1970-01-01 00:00:00.100,[ 2.572421e+00  9.216369e+00  2.373949e+00  3.861384e-03 -2.954483e-02],5,3,0
1970-01-01 00:00:00.125,[ 2.445838e+00  9.175838e+00  2.364162e+00 -3.245808e-03 -4.479454e-02],5,3,0
1970-01-01 00:00:00.150,[ 2.420890e+00  9.170445e+00  2.379555e+00 -4.444444e-03 -4.430159e-02],5,3,0
1970-01-01 00:00:00.175,[ 2.371147e+00  9.159115e+00  2.390885e+00  1.907596e-03 -2.488663e-02],5,3,0
1970-01-01 00:00:00.200,[ 2.255111e+00  9.208722e+00  2.303612e+00 -2.725125e-03 -1.601171e-02],5,3,0
1970-01-01 00:00:00.225,[2.444729e+00 9.220108e+00 2.312527e+00 8.513825e-03 1.798874e-02],5,3,0
1970-01-01 00:00:00.250,[2.451270e+00 9.151270e+00 2.339365e+00 5.952137e-03 7.420513e-03],5,3,0
1970-01-01 00:00:00.275,[2.526279e+00 9.197970e+00 2.291353e+00 5.005219e-03 1.084638e-02],5,3,0
1970-01-01 00:00:00.300,[ 2.457088e+00  9.194609e+00  2.284043e+00  9.795666e-04 -7.251600e-03],5,3,0
1970-01-01 00:00:00.325,[2.406562   9.142604   2.330417   0.         0.02026062],5,3,0
1970-01-01 00:00:00.350,[2.604918e+00 9.170000e+00 2.312541e+00 1.984701e-03 1.996577e-02],5,3,0
1970-01-01 00:00:00.375,[ 2.390794e+00  9.170794e+00  2.400000e+00 -4.444444e-03 -3.120467e-03],5,3,0
1970-01-01 00:00:00.400,[ 2.536196e+00  9.134957e+00  2.297435e+00 -4.357582e-03  1.342020e-02],5,3,0
1970-01-01 00:00:00.425,[ 2.456181e+00  9.194764e+00  2.372146e+00 -7.198979e-03 -4.082695e-03],5,3,0
1970-01-01 00:00:00.450,[ 2.510000e+00  9.240000e+00  2.350935e+00  3.866473e-03 -9.755846e-03],5,3,0
