time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[ 1.120644e+00  9.395322e+00  2.584678e+00  2.222222e-03 -9.778034e-03],1,7,0
1970-01-01 00:00:00.025,[ 1.120630e+00  9.368740e+00  2.609370e+00  1.343614e-03 -1.204112e-02],1,7,0
1970-01-01 00:00:00.050,[ 9.700000e-01  9.397011e+00  2.590000e+00  2.832625e-03 -1.397470e-02],1,7,0
1970-01-01 00:00:00.075,[1.104185e+00 9.392907e+00 2.607093e+00 2.090376e-03 3.465179e-03],1,7,0
1970-01-01 00:00:00.100,[ 1.130710e+00  9.370000e+00  2.572559e+00  3.268156e-03 -3.268156e-03],1,7,0
1970-01-01 00:00:00.125,[ 1.160605e+00  9.369395e+00  2.581210e+00  4.003067e-03 -5.114178e-03],1,7,0
1970-01-01 00:00:00.150,[ 1.148894e+00  9.374071e+00  2.564071e+00 -1.487803e-04 -1.062995e-02],1,7,0
1970-01-01 00:00:00.175,[1.222297e+00 9.362950e+00 2.595901e+00 4.999952e-04 1.138890e-02],1,7,0
1970-01-01 00:00:00.200,[ 1.221650e+00  9.367294e+00  2.570825e+00  2.311652e-03 -5.504079e-03],1,7,0
1970-01-01 00:00:00.225,[ 1.218006e+00  9.381329e+00  2.551994e+00  1.812672e-03 -4.853994e-03],1,7,0
1970-01-01 00:00:00.250,[ 1.140702e+00  9.357324e+00  2.571973e+00  1.646075e-03 -1.310010e-02],1,7,0
1970-01-01 00:00:00.275,[1.151936e+00 9.403979e+00 2.603011e+00 3.333333e-03 1.333551e-03],1,7,0
1970-01-01 00:00:00.300,[ 1.118980e+00  9.382373e+00  2.580000e+00  2.586881e-03 -1.510042e-03],1,7,0
1970-01-01 00:00:00.325,[ 1.088358e+00  9.340000e+00  2.638769e+00  8.180005e-03 -2.246115e-03],1,7,0
1970-01-01 00:00:00.350,[1.255844e+00 9.424337e+00 2.577169e+00 2.450967e-03 2.145974e-03],1,7,0
1970-01-01 00:00:00.375,[ 1.024538e+00  9.379216e+00  2.524062e+00  5.757082e-03 -1.979847e-02],1,7,0
1970-01-01 00:00:00.400,[ 1.075889e+00  9.418972e+00  2.523083e+00  3.598524e-03 -3.519640e-03],1,7,0
1970-01-01 00:00:00.425,[ 1.119728e+00  9.306440e+00  2.543288e+00  3.407052e-03 -9.110045e-03],1,7,0
1970-01-01 00:00:00.450,[ 6.345379e-01  9.490073e+00  2.491747e+00 -4.274100e-03 -1.358885e-02],1,7,0
1970-01-01 00:00:00.475,[0.3975735  9.567574   2.535206   0.03509946 0.09399722],1,7,0
1970-01-01 00:00:00.500,[0.4810077  9.312351   2.582351   0.05491437 0.1533376 ],1,7,0
1970-01-01 00:00:00.525,[0.3525723  9.123      2.369287   0.02752514 0.1833081 ],1,7,0
1970-01-01 00:00:00.550,[-0.1694317   8.960753    2.417358   -0.04286518  0.2171402 ],1,7,0
1970-01-01 00:00:00.575,[-0.1400504  9.317157   2.380648  -0.1464379  0.545823 ],1,7,0
1970-01-01 00:00:00.600,[ 2.032772   9.300004   1.899084  -0.225049   0.7280545],1,7,0
1970-01-01 00:00:00.625,[ 1.489142   9.012017   2.157715  -0.3408676  0.6835917],1,7,0
1970-01-01 00:00:00.650,[ 0.4409295  8.838811   2.241822  -0.4308578  0.7688252],1,7,0
1970-01-01 00:00:00.675,[-1.79461    8.846806   2.124713  -0.5804864  1.101963 ],1,7,0
1970-01-01 00:00:00.700,[-2.658329   8.501331   2.449179  -0.6285426  1.511488 ],1,7,0
1970-01-01 00:00:00.725,[ 0.7854694  8.616439   3.146835  -0.821606   2.049841 ],1,7,0
1970-01-01 00:00:00.750,[ 2.618885  9.208314  2.643663 -0.921376  2.067328],1,7,0
1970-01-01 00:00:00.775,[ 5.326851   8.766845   2.255782  -0.8578502  1.23339  ],1,7,0
1970-01-01 00:00:00.800,[ 4.81715    8.933022   1.836216  -0.8037675  0.4447827],1,7,0
1970-01-01 00:00:00.825,[-3.97484    7.857389   4.273479  -0.6985255 -0.296869 ],1,7,0
1970-01-01 00:00:00.850,[-7.12143     7.516028    4.78281    -0.8010331   0.07112773],1,7,0
1970-01-01 00:00:00.875,[ 1.322659   9.660454   4.759288  -0.7617316  1.58923  ],1,7,0
1970-01-01 00:00:00.900,[ 6.024199  8.132169  4.555916 -0.569838  1.537896],1,7,0
1970-01-01 00:00:00.925,[ 3.546361   6.639291   5.147388  -0.646547   0.5162044],1,7,0
1970-01-01 00:00:00.950,[ 0.8413882   8.237602    5.927066   -0.8568483   0.02682113],1,7,0
1970-01-01 00:00:00.975,[ 1.149608   7.764015   7.529935  -0.9025132  0.2145085],1,7,0
1970-01-01 00:00:01.000,[ 1.167134   8.479936   7.965191  -0.8713666  0.184523 ],1,7,0
1970-01-01 00:00:01.025,[-0.9851802   8.803976    7.210482   -0.6956088   0.06363584],1,7,0
1970-01-01 00:00:01.050,[-0.5574661  8.46155    7.146654  -0.5695383  0.3649011],1,7,0
