time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[ 1.713444e+00  9.527311e+00 -1.590000e+00 -4.211927e-03 -8.453269e-03],7,1,0
1970-01-01 00:00:00.025,[ 1.670000e+00  9.514867e+00 -1.568289e+00 -6.661347e-03 -7.779551e-03],7,1,0
1970-01-01 00:00:00.050,[ 1.688922e+00  9.506618e+00 -1.584461e+00 -5.319720e-03 -4.512511e-03],7,1,0
1970-01-01 00:00:00.075,[ 1.648235e+00  9.521765e+00 -1.569118e+00 -8.464703e-03 -7.777778e-03],7,1,0
1970-01-01 00:00:00.100,[ 1.624869e+00  9.525131e+00 -1.559737e+00 -1.617343e-03 -4.546341e-03],7,1,0
1970-01-01 00:00:00.125,[ 1.635357e+00  9.541071e+00 -1.543572e+00 -1.206916e-03  2.078515e-03],7,1,0
1970-01-01 00:00:00.150,[ 1.712648e+00  9.504338e+00 -1.585662e+00  4.531800e-03  8.576755e-03],7,1,0
1970-01-01 00:00:00.175,[ 1.652232e+00  9.518155e+00 -1.570000e+00  3.397724e-03 -3.123989e-03],7,1,0
1970-01-01 00:00:00.200,[ 1.595083e+00  9.536229e+00 -1.573771e+00  4.650149e-03 -1.728225e-03],7,1,0
1970-01-01 00:00:00.225,[ 1.552708e+00  9.536354e+00 -1.566354e+00  6.161917e-03  7.079728e-04],7,1,0
1970-01-01 00:00:00.250,[ 1.566311    9.546311   -1.574563    0.01157007  0.01045896],7,1,0
1970-01-01 00:00:00.275,[ 1.654167    9.498334   -1.545833    0.01790769  0.0221886 ],7,1,0
1970-01-01 00:00:00.300,[ 1.855059    9.511265   -1.55        0.01891919  0.0331596 ],7,1,0
1970-01-01 00:00:00.325,[ 2.010320e+00  9.529680e+00 -1.470641e+00  2.003347e-02  7.423862e-03],7,1,0
1970-01-01 00:00:00.350,[ 2.00206     9.385993   -1.628015    0.02898361 -0.00978288],7,1,0
1970-01-01 00:00:00.375,[ 1.699051    9.50339    -1.612644    0.02185173 -0.02046311],7,1,0
1970-01-01 00:00:00.400,[ 1.637714    9.640858   -1.565714    0.01673766 -0.01432612],7,1,0
