time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[-2.483937e-02  9.237741e+00  3.142580e+00 -1.249542e-04 -3.451549e-03],6,1,0
1970-01-01 00:00:00.025,[-6.666105e-02  9.297780e+00  3.133339e+00 -6.803079e-05 -3.435380e-03],6,1,0
1970-01-01 00:00:00.050,[-9.951339e-02  9.269189e+00  3.139838e+00 -8.569760e-04  2.381787e-03],6,1,0
1970-01-01 00:00:00.075,[-6.937428e-02  9.260000e+00  3.159687e+00  4.130424e-04  4.139614e-03],6,1,0
1970-01-01 00:00:00.100,[-6.205843e-03  9.276897e+00  3.123103e+00  1.973571e-03  3.764563e-03],6,1,0
1970-01-01 00:00:00.125,[-2.545097e-02  9.252725e+00  3.127275e+00  0.000000e+00 -3.196550e-05],6,1,0
1970-01-01 00:00:00.150,[-2.000000e-02  9.237830e+00  3.130000e+00  2.032711e-03  3.307379e-04],6,1,0
1970-01-01 00:00:00.175,[-4.000000e-02  9.289065e+00  3.130312e+00 -1.207706e-04 -2.838163e-03],6,1,0
1970-01-01 00:00:00.200,[-6.259537e-02  9.274809e+00  3.100000e+00  3.209552e-03 -4.074561e-03],6,1,0
1970-01-01 00:00:00.225,[-8.476998e-02  9.275230e+00  3.164770e+00 -2.114317e-03 -3.198451e-03],6,1,0
1970-01-01 00:00:00.250,[-8.000000e-02  9.318612e+00  3.159306e+00  1.770055e-05 -2.733526e-04],6,1,0
1970-01-01 00:00:00.275,[-4.966593e-02  9.220000e+00  3.139916e+00  3.103662e-04  9.068901e-03],6,1,0
1970-01-01 00:00:00.300,[-2.472937e-02  9.270541e+00  3.120000e+00  9.995696e-04 -1.499354e-03],6,1,0
1970-01-01 00:00:00.325,[-5.558026e-02  9.281630e+00  3.140000e+00 -8.205792e-05 -2.140164e-03],6,1,0
1970-01-01 00:00:00.350,[-7.000000e-02  9.250000e+00  3.140647e+00 -1.789558e-04 -4.896742e-04],6,1,0
1970-01-01 00:00:00.375,[-8.918107e-02  9.300000e+00  3.150000e+00 -3.105399e-04  8.005712e-04],6,1,0
1970-01-01 00:00:00.400,[-4.315429e-02  9.286309e+00  3.122617e+00  2.754726e-04 -1.111111e-03],6,1,0
1970-01-01 00:00:00.425,[-5.907653e-02  9.221847e+00  3.150000e+00  5.511253e-03  2.216684e-03],6,1,0
1970-01-01 00:00:00.450,[-5.000000e-02  9.241088e+00  3.149637e+00  2.231815e-03  1.942046e-03],6,1,0
1970-01-01 00:00:00.475,[-3.998156e-02  9.290000e+00  3.149963e+00  2.432092e-03  7.201536e-04],6,1,0
1970-01-01 00:00:00.500,[-1.356867e-02  9.223216e+00  3.090353e+00 -1.111111e-03 -1.466207e-03],6,1,0
1970-01-01 00:00:00.525,[-7.255313e-02  9.270000e+00  3.120213e+00  3.311841e-03 -4.465937e-03],6,1,0
1970-01-01 00:00:00.550,[-1.094653e-01  9.270000e+00  3.158396e+00 -1.029574e-03 -5.988805e-03],6,1,0
1970-01-01 00:00:00.575,[-6.951434e-02  9.250000e+00  3.140728e+00  0.000000e+00  4.272986e-03],6,1,0
1970-01-01 00:00:00.600,[-3.033844e-02  9.250677e+00  3.129662e+00  1.015569e-04  1.212668e-03],6,1,0
1970-01-01 00:00:00.625,[-3.201524e-02  9.274677e+00  3.125323e+00  1.072540e-03 -1.130397e-03],6,1,0
1970-01-01 00:00:00.650,[-1.938308e-02  9.231851e+00  3.149383e+00 -2.353706e-03  5.233345e-04],6,1,0
1970-01-01 00:00:00.675,[-5.868127e-02  9.269560e+00  3.130000e+00  1.459633e-03 -3.333333e-03],6,1,0
1970-01-01 00:00:00.700,[-6.905632e-02  9.296038e+00  3.124906e+00 -2.984171e-03 -2.222222e-03],6,1,0
1970-01-01 00:00:00.725,[-1.020135e-01  9.249351e+00  3.123311e+00 -3.285175e-03  3.269122e-03],6,1,0
1970-01-01 00:00:00.750,[-6.850270e-02  9.251497e+00  3.140374e+00  2.887097e-04  1.305920e-02],6,1,0
1970-01-01 00:00:00.775,[1.355806e-04 9.279797e+00 3.170068e+00 4.761302e-04 1.158724e-02],6,1,0
1970-01-01 00:00:00.800,[-9.621480e-03  9.236793e+00  3.143964e+00 -7.506578e-04  3.902046e-04],6,1,0
1970-01-01 00:00:00.825,[-3.550360e-02  9.262752e+00  3.138255e+00  2.417705e-04 -4.081789e-03],6,1,0
1970-01-01 00:00:00.850,[-4.682676e-02  9.286587e+00  3.142933e+00  1.970849e-03 -3.333333e-03],6,1,0
1970-01-01 00:00:00.875,[-1.101890e-01  9.249905e+00  3.110189e+00  1.917263e-03 -7.915672e-04],6,1,0
1970-01-01 00:00:00.900,[-8.064518e-02  9.255591e+00  3.110000e+00  3.715718e-03  4.408400e-03],6,1,0
1970-01-01 00:00:00.925,[-1.419260e-02  9.277161e+00  3.117031e+00 -1.092296e-03  1.148740e-03],6,1,0
1970-01-01 00:00:00.950,[-5.983503e-02  9.250330e+00  3.140330e+00 -4.444444e-03  4.903329e-03],6,1,0
1970-01-01 00:00:00.975,[-9.979418e-03  9.250082e+00  3.179938e+00 -1.426354e-03  5.720939e-03],6,1,0
1970-01-01 00:00:01.000,[-6.975408e-03  9.293951e+00  3.150000e+00 -3.378398e-03 -1.066046e-03],6,1,0
1970-01-01 00:00:01.025,[-2.566891e-02  9.235669e+00  3.125669e+00  1.710979e-05 -7.777778e-03],6,1,0
1970-01-01 00:00:01.050,[-8.954562e-02  9.261363e+00  3.120000e+00  1.923096e-03 -3.615381e-03],6,1,0
1970-01-01 00:00:01.075,[-9.018259e-02  9.250091e+00  3.130183e+00  1.554777e-04 -1.903678e-03],6,1,0
1970-01-01 00:00:01.100,[-1.069481e-01  9.243052e+00  3.147792e+00  1.088407e-03  2.199518e-03],6,1,0
1970-01-01 00:00:01.125,[-5.000000e-02  9.287275e+00  3.149101e+00 -1.092206e-03  3.371144e-03],6,1,0
