time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,[-0.8007651   9.454945    1.610219    0.01331784  0.1551516 ],1,3,0
1970-01-01 00:00:00.025,[-1.872048e-01  9.633602e+00  1.567764e+00  9.522833e-03  1.435582e-01],1,3,0
1970-01-01 00:00:00.050,[-0.1968238   9.497246    1.431017    0.01338698  0.0418085 ],1,3,0
1970-01-01 00:00:00.075,[-7.655124e-01  9.550000e+00  1.534872e+00  7.346054e-03 -7.306672e-02],1,3,0
1970-01-01 00:00:00.100,[-1.100000e+00  9.566358e+00  1.443642e+00  9.475057e-03 -4.980728e-02],1,3,0
1970-01-01 00:00:00.125,[-0.8076723   9.494767    1.42        0.01211069  0.05334601],1,3,0
1970-01-01 00:00:00.150,[-5.700000e-01  9.593398e+00  1.555822e+00  4.551463e-03  1.048395e-01],1,3,0
1970-01-01 00:00:00.175,[-0.4122072   9.433378    1.47545     0.01653655  0.09525195],1,3,0
1970-01-01 00:00:00.200,[-4.217203e-01  9.559140e+00  1.558280e+00  4.146127e-03  5.568956e-02],1,3,0
1970-01-01 00:00:00.225,[-5.071833e-01  9.530583e+00  1.514628e+00 -1.529933e-03 -7.248086e-03],1,3,0
1970-01-01 00:00:00.250,[-7.326685e-01  9.547001e+00  1.448666e+00  1.281104e-04 -4.949803e-02],1,3,0
1970-01-01 00:00:00.275,[-9.358239e-01  9.425824e+00  1.503589e+00 -7.486749e-04 -3.780158e-02],1,3,0
1970-01-01 00:00:00.300,[-8.816410e-01  9.548359e+00  1.507090e+00 -1.752631e-03 -3.836266e-03],1,3,0
1970-01-01 00:00:00.325,[-6.309080e-01  9.525271e+00  1.523090e+00  3.710572e-04  2.407133e-02],1,3,0
1970-01-01 00:00:00.350,[-6.789118e-01  9.514315e+00  1.535403e+00 -6.298352e-03  1.221605e-02],1,3,0
1970-01-01 00:00:00.375,[-8.292547e-01  9.557686e+00  1.573059e+00 -2.870490e-03  1.648124e-03],1,3,0
1970-01-01 00:00:00.400,[-0.8408113   9.516795    1.525598    0.          0.01892065],1,3,0
1970-01-01 00:00:00.425,[-4.877487e-01  9.560000e+00  1.513974e+00 -1.851048e-03  5.671246e-02],1,3,0
1970-01-01 00:00:00.450,[-4.390598e-01  9.534900e+00  1.533960e+00 -4.204708e-03  3.189491e-02],1,3,0
1970-01-01 00:00:00.475,[-6.104477e-01  9.640858e+00  1.486530e+00 -1.636845e-03 -1.870996e-02],1,3,0
1970-01-01 00:00:00.500,[-7.680132e-01  9.463974e+00  1.593974e+00  9.368415e-03 -2.440059e-02],1,3,0
1970-01-01 00:00:00.525,[-6.522768e-01  9.566585e+00  1.630000e+00 -1.615308e-03 -8.776966e-04],1,3,0
1970-01-01 00:00:00.550,[-4.314496e-01  9.557518e+00  1.560000e+00 -1.453988e-04  1.792318e-02],1,3,0
1970-01-01 00:00:00.575,[-4.665317e-01  9.535646e+00  1.564354e+00  9.957643e-03 -6.225701e-03],1,3,0
1970-01-01 00:00:00.600,[-0.5255484   9.565123    1.583781    0.01308881 -0.02378521],1,3,0
1970-01-01 00:00:00.625,[-4.647297e-01  9.609459e+00  1.565270e+00  7.651743e-03 -2.754891e-02],1,3,0
1970-01-01 00:00:00.650,[-0.591145    9.560626    1.540572    0.01077066 -0.04078861],1,3,0
1970-01-01 00:00:00.675,[-0.5714625   9.545613    1.487312    0.01038414 -0.0334019 ],1,3,0
1970-01-01 00:00:00.700,[-0.5547849   9.492734    1.508633    0.01824621 -0.02819188],1,3,0
1970-01-01 00:00:00.725,[-0.5515149   9.55909     1.46697     0.01333333 -0.0199809 ],1,3,0
1970-01-01 00:00:00.750,[-0.4828868   9.543299    1.378557    0.01020197 -0.0157069 ],1,3,0
1970-01-01 00:00:00.775,[-6.351143e-01  9.540033e+00  1.395082e+00  3.943561e-03 -3.655732e-02],1,3,0
1970-01-01 00:00:00.800,[-7.815797e-01  9.554158e+00  1.495052e+00 -1.807571e-03 -4.195654e-02],1,3,0
1970-01-01 00:00:00.825,[-7.956324e-01  9.493061e+00  1.527388e+00 -1.378033e-03  2.712645e-03],1,3,0
1970-01-01 00:00:00.850,[-4.787655e-01  9.556530e+00  1.480000e+00 -4.139337e-03  2.668828e-02],1,3,0
1970-01-01 00:00:00.875,[-4.686624e-01  9.576815e+00  1.468217e+00 -4.723047e-03 -1.875784e-02],1,3,0
1970-01-01 00:00:00.900,[-6.886859e-01  9.524592e+00  1.598852e+00 -4.075187e-03 -4.814536e-02],1,3,0
1970-01-01 00:00:00.925,[-7.337958e-01  9.600584e+00  1.565620e+00 -1.111111e-03 -2.459318e-02],1,3,0
1970-01-01 00:00:00.950,[-5.531235e-01  9.574373e+00  1.520624e+00 -1.768793e-03  5.600481e-03],1,3,0
1970-01-01 00:00:00.975,[-4.981514e-01  9.526521e+00  1.451630e+00  1.763528e-03 -1.797817e-02],1,3,0
1970-01-01 00:00:01.000,[-6.968580e-01  9.537674e+00  1.568489e+00  9.024985e-04 -4.293879e-02],1,3,0
1970-01-01 00:00:01.025,[-7.790693e-01  9.494048e+00  1.516883e+00 -2.923328e-03 -3.432800e-02],1,3,0
1970-01-01 00:00:01.050,[-7.566573e-01  9.559986e+00  1.466685e+00  4.962118e-04 -2.240562e-02],1,3,0
1970-01-01 00:00:01.075,[-7.193155e-01  9.520684e+00  1.534144e+00  6.290346e-03 -7.618002e-03],1,3,0
1970-01-01 00:00:01.100,[-6.450753e-01  9.545015e+00  1.480030e+00 -2.259040e-03  4.481262e-03],1,3,0
1970-01-01 00:00:01.125,[-7.193857e-01  9.518616e+00  1.457232e+00  3.712564e-03 -2.121187e-02],1,3,0
1970-01-01 00:00:01.150,[-9.100000e-01  9.550165e+00  1.559917e+00  6.016926e-04 -2.583238e-02],1,3,0
1970-01-01 00:00:01.175,[-8.477056e-01  9.520000e+00  1.539426e+00  3.422821e-03  8.587625e-03],1,3,0
1970-01-01 00:00:01.200,[-7.350440e-01  9.539912e+00  1.530264e+00  7.246917e-03  2.048147e-02],1,3,0
1970-01-01 00:00:01.225,[-6.582042e-01  9.477183e+00  1.547429e+00  7.559071e-03  2.449718e-03],1,3,0
1970-01-01 00:00:01.250,[-6.544017e-01  9.595997e+00  1.490000e+00 -2.721454e-03 -1.165899e-02],1,3,0
1970-01-01 00:00:01.275,[-8.685392e-01  9.420000e+00  1.538539e+00 -5.397178e-03 -3.069834e-02],1,3,0
1970-01-01 00:00:01.300,[-0.91        9.62        1.525146   -0.01391999 -0.01160866],1,3,0
1970-01-01 00:00:01.325,[-7.968971e-01  9.436601e+00  1.414401e+00 -5.647788e-03  3.342557e-02],1,3,0
