time_stamp,measurements,Subject,Session,labels
1970-01-01 00:00:00.000,"[0.6980973, 9.68865, 0.8486505, -0.001343693, 0.00176723, 0.001548154]",2,5,0
1970-01-01 00:00:00.025,"[0.7553605, 9.674639, 0.8007211, -0.0009279472, -0.002601789, 0.00222]",2,5,0
1970-01-01 00:00:00.050,"[0.7259656, 9.674034, 0.83, 0.001698911, -0.00121744, 0.0001736964]",2,5,0
1970-01-01 00:00:00.075,"[0.7528191, 9.697181, 0.8484574, 0.00111, 0.00333, 0.002394203]",2,5,0
1970-01-01 00:00:00.100,"[0.7559923, 9.672672, 0.84, 0.0006792756, 0.002650724, 0.001573913]",2,5,0
1970-01-01 00:00:00.125,"[0.7495059, 9.684753, 0.8657411, 0.001675589, 0.0005444109, -0.00111]",2,5,0
1970-01-01 00:00:00.150,"[0.7259659, 9.676009, 0.8739488, 0.00312991, -0.00444, -0.00292982]",2,5,0
1970-01-01 00:00:00.175,"[0.7352205, 9.65522, 0.8347795, 0.001011398, -0.002121398, -0.00111]",2,5,0
1970-01-01 00:00:00.200,"[0.7606876, 9.68, 0.823438, 0.001582595, -0.00222, -0.001747405]",2,5,0
1970-01-01 00:00:00.225,"[0.74, 9.684814, 0.8311166, 0.002060624, -0.004121248, -0.003170624]",2,5,0
1970-01-01 00:00:00.250,"[0.7422463, 9.66, 0.83, 0.002044102, -0.001815176, -0.005206619]",2,5,0
1970-01-01 00:00:00.275,"[0.7121222, 9.677878, 0.8121222, 0.0009833739, 0.003076748, -0.004186748]",2,5,0
1970-01-01 00:00:00.300,"[0.7188021, 9.687604, 0.84, -0.00201312, 0.00111, -0.00131688]",2,5,0
1970-01-01 00:00:00.325,"[0.69, 9.68, 0.8278121, 0.001358169, -0.001702901, 0.003157634]",2,5,0
1970-01-01 00:00:00.350,"[0.6822421, 9.686121, 0.8322421, -0.00111, -0.002510891, 0.002715668]",2,5,0
1970-01-01 00:00:00.375,"[0.65, 9.677614, 0.8552288, -0.00222, 0.007076564, 0.01027104]",2,5,0
1970-01-01 00:00:00.400,"[0.6938701, 9.68484, 0.8338701, -0.0002321593, 0.009044773, 0.01436261]",2,5,0
1970-01-01 00:00:00.425,"[0.7695548, 9.674777, 0.8252226, -0.00333, 0.01021767, 0.01333]",2,5,0
1970-01-01 00:00:00.450,"[0.7956277, 9.693907, 0.8117208, -0.003117352, 0.00444, 0.0115353]",2,5,0
1970-01-01 00:00:00.475,"[0.814994, 9.667497, 0.835006, 0.00111, 0.007458151, 0.007295776]",2,5,0
1970-01-01 00:00:00.500,"[0.8111805, 9.697639, 0.8411805, -0.001520643, 0.007861544, 0.003824036]",2,5,0
